"0101","Live horses, asses, mules and hinnies:","马、驴、骡："
"4409290655","----Wood flooring (end-matched)","----木地板（端部匹配）"
"4409290665","----Other","----其他"
"440929_---Other:","---Other:","---其他"
"4409291100","----Wood siding","----木墙板"
"44092926","----Wood flooring","----木地板"
"4409292630","-----Maple (Acer spp.)","-----枫树（槭树属）"
"4409292650","-----Birch (Betula spp.) and beech (Fagus spp.)","-----桦树（桦树属）和山毛榉（山毛榉属）"
"4409292660","-----Other","-----其他"
"73c2a2efed5504d486e4a07acc5c8090","----Wood moldings:","----木模"
"4409294100","-----Standard wood moldings","-----标准木模"
"4409295100","-----Other","-----其他"
"81dc6d937a17e8fb9835a55018bc9330","----Wood dowel rods:","----木钉杆"
"4409296100","-----Plain","-----平纹的"
"4409296600","-----Sanded, grooved or otherwise advanced in condition","-----磨砂、开槽或其他先进条件"
"4409299100","----Other","----其他"
"4410","Particle board, oriented strand board (OSB) and similar board (for example, waferboard) of wood or other ligneous materials, whether or not agglomerated with resins or other organic binding substances:","碎料板、定向刨花板（OSB)及类似板（例如，华夫板)，木或其他木质材料制，不论是否用树脂或其他有机黏合剂黏合："
"4410_-Of wood:","-Of wood:","-木制："
"44101100","--Particle board","--碎料板"
"4410110010","---Unworked or not further worked than sanded","---除经砂纸打磨外未经加工或进一步加工的"
"4410110020","---Surface-covered with melamine-impregnated paper","---表面覆盖三聚氰胺浸渍纸"
"4410110030","---Surface-covered with decorative laminates of plastic","---表面覆盖装饰性塑料层压板"
"4410110060","---Other","---其他"
"44101200","--Oriented strand board (OSB)","--定向刨花板（OSB)"
"4410120010","---Unworked or not further worked than sanded","---除经砂纸打磨外未经加工或进一步加工的"
"4410120020","---Other","---其他"
"44101900","--Other","--其他"
"4410190010","---Unworked or not further worked than sanded","---除经砂纸打磨外未经加工或进一步加工的"
"4410190020","---Surface-covered with melamine-impregnated paper","---表面覆盖三聚氰胺浸渍纸"
"4410190030","---Surface-covered with decorative laminates of plastic","---表面覆盖装饰性塑料层压板"
"4410190060","---Other","---其他"
"4410900000","-Other","-其他："
"4411","Fiberboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances:","木纤维板或其他木质材料纤维板，不论是否用树脂或其他有机黏合剂黏合："
"58f4680e935776122975c12c7f7a2219","-Medium density fiberboard (MDF):","-中密度纤维板（MDF)："
"441112","--Of a thickness not exceeding 5 mm:","--厚度不超过5毫米："
"4411121000","---Not mechanically worked or surface covered","---未经机械加工或表面覆盖"
"441112_---Other:","---Other:","---其他"
"05b7c46300b1ae4361f6e6856bbd4b24","----Tongued, grooved or rabbetted continuously along any of its edges and dedicated for use in the construction of walls, ceilings or other parts of buildings:","----沿其任何边缘连续有舌、槽或槽，专用于建造墙壁、天花板或建筑物的其他部分"
"4411122000","-----Laminated boards bonded in whole or in part, or impregnated, with synthetic resins","-----用合成树脂全部或部分粘合或浸渍的层压板"
"4411123000","-----Other","-----其他"
"441112_---Other:_----Other:","----Other:","----其他"
"4411126000","-----Not surface covered (except for oil treatment)","-----无表面覆盖（油处理除外）"
"44111290","-----Other","-----其他"
"4411129010","------Standard wood molding","------标准木模"
"4411129090","------Other","------其他"
"441113","--Of a thickness exceeding 5 mm but not exceeding 9 mm:","--厚度超过5毫米，但未超过9毫米："
"4411131000","---Not mechanically worked or surface covered","---未经机械加工或表面覆盖"
"441113_---Other:","---Other:","---其他"
"0760028bb3e1c53952c19a0594ce2b67","----Tongued, grooved or rabbetted continuously along any of its edges and dedicated for use in the construction of walls, ceilings or other parts of buildings:","----沿其任何边缘连续有舌、槽或槽，专用于建造墙壁、天花板或建筑物的其他部分"
"4411132000","-----Laminated boards bonded in whole or in part, or impregnated, with synthetic resins","-----用合成树脂全部或部分粘合或浸渍的层压板"
"4411133000","-----Other","-----其他"
"441113_---Other:_----Other:","----Other:","----其他"
"4411136000","-----Not surface covered (except for oil treatment)","-----无表面覆盖（油处理除外）"
"44111390","-----Other","-----其他"
"4411139010","------Standard wood molding","------标准木模"
"4411139090","------Other","------其他"
"441114","--Of a thickness exceeding 9 mm:","--厚度超过9毫米："
"4411141000","---Not mechanically worked or surface covered","---未经机械加工或表面覆盖"
"441114_---Other:","---Other:","---其他"
"d80adae369e67cb5f53bd168808059b0","----Tongued, grooved or rabbetted continuously along any of its edges and dedicated for use in the construction of walls, ceilings or other parts of buildings:","----沿其任何边缘连续有舌、槽或槽，专用于建造墙壁、天花板或建筑物的其他部分"
"4411142000","-----Laminated boards bonded in whole or in part, or impregnated, with synthetic resins","-----用合成树脂全部或部分粘合或浸渍的层压板"
"4411143000","-----Other","-----其他"
"441114_---Other:_----Other:","----Other:","----其他"
"4411146000","-----Not surface covered (except for oil treatment)","-----无表面覆盖（油处理除外）"
"44111490","-----Other","-----其他"
"4411149010","------Standard wood molding","------标准木模"
"4411149090","------Other","------其他"
"4411_-Other:","-Other:","-其他："
"441192","--Of a density exceeding 0.8 g/cm3 :","--密度超过每立方厘米0.8克："
"4411921000","---Not mechanically worked or surface covered","---未经机械加工或表面覆盖"
"441192_---Other:","---Other:","---其他"
"4411922000","----Not surface covered (except for oil treatment)","----无表面覆盖（油处理除外）"
"441192_---Other:_----Other:","----Other:","----其他"
"4411923000","-----Tileboard which has been continuously worked along any of its edges and is dedicated for use in the construction of walls, ceilings or other parts of buildings","-----瓦楞纸板，沿其任何边缘连续工作，专用于建造墙壁、天花板或建筑物的其他部分"
"4411924000","-----Other","-----其他"
"441193","--Of a density exceeding 0.5 g/cm3 but not exceeding 0.8 g/cm3 :","--密度超过每立方厘米0.5克，但未超过每立方厘米0.8克："
"4411931000","---Not mechanically worked or surface covered","---未经机械加工或表面覆盖"
"441193_---Other:","---Other:","---其他"
"fd9347c499bd0b58930697e11e1bf8b8","----Tongued, grooved or rabbetted continuously along any of its edges and dedicated for use in the construction of walls, ceilings or other parts of buildings:","----沿其任何边缘连续有舌、槽或槽，专用于建造墙壁、天花板或建筑物的其他部分"
"4411932000","-----Laminated boards bonded in whole or in part, or impregnated, with synthetic resins","-----用合成树脂全部或部分粘合或浸渍的层压板"
"4411933000","-----Other","-----其他"
"441193_---Other:_----Other:","----Other:","----其他"
"4411936000","-----Not surface covered (except for oil treatment)","-----无表面覆盖（油处理除外）"
"44119390","-----Other","-----其他"
"4411939010","------Standard wood molding","------标准木模"
"4411939090","------Other","------其他"
"44119400","--Of a density not exceeding 0.5 g/cm3","--密度未超过每立方厘米0.5克："
"33ad0a439077270ae48ee0b49c8972ef","---Of a density exceeding 0.35 g/cm3 but not exceeding 0.5 g/cm3:","---密度超过0.35 g/cm3但不超过0.5 g/cm3"
"28dd2dfdb442ac357d7935832de06306","----Not mechanically worked or surface covered:","----未经机械加工或表面覆盖"
"4411940010","-----Impregnated with bitumen","-----沥青浸渍"
"4411940020","-----Other","-----其他"
"d761131a6d2f176a60d73d8efb185a7b","----Other:","----其他"
"4411940030","-----Impregnated with bitumen","-----沥青浸渍"
"4411940040","-----Other","-----其他"
"44119400_---Other:","---Other:","---其他"
"6f7f2d0a7264e35c86671eb5b97d85b1","----Not mechanically worked or surface covered:","----未经机械加工或表面覆盖"
"4411940050","-----Impregnated with bitumen","-----沥青浸渍"
"4411940060","-----Other","-----其他"
"44119400_---Other:_----Other:","----Other:","----其他"
"4411940070","-----Impregnated with bitumen","-----沥青浸渍"
"4411940080","-----Other","-----其他"
"4412","Plywood, veneered panels and similar laminated wood:","胶合板、单板饰面板及类似的多层板："
"441210","-Of bamboo:","-竹制的："
"4412100500","--Plywood","--胶合板"
"4412109000","--Other","--其他"
"ddaff41e5faca4c52dfe0756c4c2ced5","-Other plywood consisting solely of sheets of wood (other than bamboo), each ply not exceeding 6 mm in thickness:","-其他仅由薄木板制的其他胶合板（竹制除外)，每层厚度不超过6毫米："
"441231","--With at least one outer ply of tropical wood:","--至少有一表层是热带木"
"d8b67f93f78b8aa0c515b093bce7462c","---Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","---未表面覆盖，或表面覆盖透明材料，不会遮盖面层的纹理、纹理或标记"
"44123106","----With a face ply of birch (Betula spp.)","----白桦（桦树属）的面层"
"4412310620","-----Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width and 2.2 m in length","-----任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"44123106_-----Other:","-----Other:","-----其他"
"4412310640","------Not surface covered","------没有表面覆盖"
"4412310660","------Other","------其他"
"44123126","----With a face ply of Spanish cedar (Cedrela spp.) or walnut (Juglans spp)","----有一层西班牙雪松（雪松属）或核桃（胡桃属）"
"4412312610","-----With a face ply of Spanish cedar (Cedrela spp.)","-----有一层西班牙雪松（雪松属）"
"4412312620","-----With a face ply of walnut (Juglans spp.)","-----核桃面层（胡桃属）"
"b11bdae354b81775bab665facedf1f4d","----Other:","----其他"
"2bf8c9414cb0c4739e00785dc124a545","-----With at least one outer ply of the following tropical woods: Dark Red Meranti, Light Red Meranti, White Lauan, Sipo, Limba, Okoumé, Obeche, Acajou d'Afrique, Sapelli, Virola, Mahogany, Palissandre de Para, Palissandre de Rio or Palissandre de Rose:","-----至少有以下热带森林的一层外层：深红色的梅兰蒂、浅红色的梅兰蒂、白色的洛安、西波、林巴、奥库梅、奥贝切、阿卡茹非洲、萨佩利、维罗拉、桃花心木、帕拉回文、里约热内卢回文或玫瑰回文"
"4412314200","------With a face ply of mahogany (Swietenia spp. or Khaya spp.)","------面层为桃花心木（瑞士木或卡雅木）"
"4412314500","------Panels not exceeding 3.6 mm in thickness and exceeding 1.2 m in width and 2.2 m in length","------厚度不超过3.6毫米，宽度超过1.2米，长度超过2.2米的面板"
"44123148","------Other","------其他"
"4412314850","-------Panels not exceeding 3.6 mm in thickness and not exceeding 1.2 m in width and 2.2 m in length","-------厚度不超过3.6 m m，宽度不超过1.2 m，长度不超过2.2 m的面板"
"44123148_-------Other:","-------Other:","-------其他"
"87dac8f73d8e5f6dd0eb0523585639b9","--------Not surface covered:","--------未覆盖表面："
"4412314860","---------Dark Red Meranti, Light Red Meranti or White Lauan (Luan) (Shorea spp.)","---------深红色柳桉、浅红色柳桉或白色柳安 (Luan) (Shorea spp.)"
"4412314863","---------Limba (Terminalia spp.), also known as Terminalia and Nargusta","---------Limba (Terminalia spp.)，也称为 Terminalia 和 Nargusta"
"4412314866","---------Virola (Virola spp.)","---------维罗拉 (Virola spp.)"
"4412314869","---------Other","---------其他"
"d4405b74837bee7f06f6e91b75dcc645","--------Other:","--------其他"
"4412314875","---------Wood flooring","---------木地板"
"4412314880","---------Other","---------其他"
"44123152","-----Other","-----其他"
"4412315225","------Wood flooring","------木地板"
"44123152_------Other:","------Other:","------其他"
"4412315235","-------With a face ply of sen (Kalopanax spp.)","-------面层为森（kalopanax spp.）"
"204ee8b9b9b9261e704f76993bd4e643","-------Other:","-------其他"
"4412315255","--------Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width and 2.2 m in length","--------任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"4619f5bb2a63fce855d658857ebf87ad","--------Other:","--------其他"
"ab6e86ca28086b5f2b15fcc2702b560f","---------Not surface covered:","---------未覆盖表面："
"4412315260","----------Albizia (Albizia spp.), also known as Falcata, Batai and Suar wood","----------合欢 (Albizia spp.)，也称为 Falcata、Batai 和 Suar wood"
"4412315262","----------Bintangor (Calophyllum spp.)","----------豆类（钙藻属）"
"4412315264","----------Mersawa (Anisoptera spp.)","----------Mersawa (Anisoptera spp.)"
"4412315266","----------Parica (Schizolobium spp.), also known as Pinho Cuiabano, Firetree and Guapuruvu","----------Parica（Schizolobium spp.），也称为 Pinho Cuiabano、Firetree 和 Guapuruvu"
"4412315268","----------Pencil cedar, Nyatoh (Palaquium spp.)","----------铅笔雪松，Nyatoh (Palaquium spp.)"
"4412315270","----------Other","----------其他"
"4412315275","---------Other","---------其他"
"441231_---Other:","---Other:","---其他"
"4412316100","----With at least one outer ply of the following tropical woods: Dark Red Meranti, Light Red Meranti, White Lauan, Sipo, Limba, Okoumé, Obeche, Acajou d'Afrique, Sapelli, Virola, Mahogany, Palissandre de Para, Palissandre de Rio or Palissandre de Rose","----至少有以下热带森林的一层外层：深红色的梅兰蒂、浅红色的梅兰蒂、白色的洛安、西波、林巴、奥库梅、奥贝切、阿卡茹非洲、萨佩利、维罗拉、桃花心木、帕拉回文、里约热内卢回文或玫瑰回文"
"4412319200","----Other","----其他"
"441233","--Other, with at least one outer ply of nonconiferous wood of the species alder (Alnus spp.), ash (Fraxinus spp.), beech (Fagus spp.), birch (Betula spp.), cherry (Prunus spp.), chestnut (Castanea spp.), elm (Ulmus spp.), eucalyptus (Eucalyptus spp.), hickory (Carya spp.), horse chestnut (Aesculus spp.), lime (Tilia spp.), maple (Acer spp.), oak (Quercus spp.), plane tree (Platanus spp.), poplar and aspen (Populus spp.), robinia (Robinia spp.), tulipwood (Liriodendron spp.) or walnut (Juglans spp.):","--其他，至少有一表层是下列非针叶木：桤木、白蜡木、水青冈木（山毛榉木)、桦木、樱桃木、栗木、榆木、桉木、山核桃、七叶树、椴木、槭木、栎木（橡木)、悬铃木、杨木、刺槐木、鹅掌楸或核桃木"
"a4f59044dde5c22e188f6b1413c90db3","---Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","---未表面覆盖，或表面覆盖透明材料，不会遮盖面层的纹理、纹理或标记"
"44123306","----With a face ply of birch (Betula spp.)","----白桦（桦树属）的面层"
"4412330620","-----Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width and 2.2 m in length","-----任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"44123306_-----Other:","-----Other:","-----其他"
"4412330640","------Not surface covered","------没有表面覆盖"
"7b0f86948abdefcf26ef4f5615527751","------Other:","------其他"
"4412330665","-------Wood flooring","-------木地板"
"4412330670","-------Other","-------其他"
"44123326","----With a face ply of walnut (Juglans spp.)","----核桃面层（胡桃属）"
"4412332625","-----Wood flooring","-----木地板"
"4412332630","-----Other","-----其他"
"44123332","----Other","----其他"
"4412333225","-----Wood flooring","-----木地板"
"44123332_-----Other:","-----Other:","-----其他"
"4412333235","------With a face ply of sen (Kalopanax spp.)","------面层为森（kalopanax spp.）"
"4412333255","------With a face ply of mahogany (Swietenia spp. or Khaya spp.)","------面层为桃花心木（瑞士木或卡雅木）"
"2cf891d8e76945c810be84a0016c356b","------Other:","------其他"
"4412333265","-------Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width and 2.2 m in length","-------任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"cd6f147816ed1e2caf7622adf9c10a65","-------Other:","-------其他"
"4412333275","--------Not surface covered","--------没有表面覆盖"
"4412333285","--------Other","--------其他"
"4412335700","---Other","---其他"
"441234","--Other, with at least one outer ply of nonconiferous wood not specified under subheading 4412.33:","--其他，至少有一表层为子目4412.33未具体列名的非针叶木："
"f0b14fda3c1a394d8a727e871f0461d1","---Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","---未表面覆盖，或表面覆盖透明材料，不会遮盖面层的纹理、纹理或标记"
"4412342600","----With a face ply of Spanish cedar (Cedrela spp.)","----有一层西班牙雪松（雪松属）"
"44123432","----Other","----其他"
"4412343225","-----Wood flooring","-----木地板"
"44123432_-----Other:","-----Other:","-----其他"
"4412343235","------With a face ply of sen (Kalopanax spp.)","------面层为森（kalopanax spp.）"
"4412343255","------With a face ply of mahogany (Swietenia spp. or Khaya spp.)","------面层为桃花心木（瑞士木或卡雅木）"
"afd7151b5a9508b7910957a8f629e6d8","------Other:","------其他"
"4412343265","-------Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width and 2.2 m in length","-------任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"3494e08f6a87d5b536e5f4c8f508d606","-------Other:","-------其他"
"4412343275","--------Not surface covered","--------没有表面覆盖"
"4412343285","--------Other","--------其他"
"4412345700","---Other","---其他"
"441239","--Other, with both outer plies of coniferous wood:","--其他，上下表层均为针叶木"
"7b502610a438b7f67881efec948f9f9f","---Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","---未表面覆盖，或表面覆盖透明材料，不会遮盖面层的纹理、纹理或标记"
"4412391000","----With a face ply of Parana pine (Araucaria angustifolia)","----有一层白蜡松"
"4412393000","----With a face ply of European red pine (Pinus silvestris)","----面层为欧洲红松（pinus silvestris）"
"44123940","----Other","----其他"
"84016adffa0321a054d7ea6da1fea2f4","-----With at least one outer ply of Douglas fir (Pseudotsuga menziesii):","-----至少有一层外层为道格拉斯冷杉（pseudotsuga menziesii）"
"4412394011","------Rough, or touch sanded for sizing purposes, but not further processed","------粗糙的，或为尺寸目的用砂纸打磨的，但未进一步加工的"
"4412394012","------Fully sanded on at least one face, but not further processed","------至少在一个面上完全磨光，但未进一步加工"
"4412394019","------Other","------其他"
"ed76c1f6735d6ad866b72e6301c4ded8","-----With at least one outer ply of long leaf pine (Pinus palustris), short leaf pine (Pinus echinata), southern yellow pine (loblolly pine)(Pinus taeda), slash pine (Pinus elliotti), pitch pine (Pinus rigida) or Virginia pine (Pinus virginiana):","-----至少有一层外层为长叶松（沼泽松）、短叶松（棘松树）、南黄松（火炬松）、湿地松（湿地松）、油松（赤松）或弗吉尼亚松（弗吉尼亚松）"
"4412394031","------Rough, or touch sanded for sizing purposes, but not further processed","------粗糙的，或为尺寸目的用砂纸打磨的，但未进一步加工的"
"4412394032","------Fully sanded on at least one face, but not further processed","------至少在一个面上完全磨光，但未进一步加工"
"4412394039","------Other","------其他"
"ed46f955a37dc6e75136c5c0425964c4","-----With at least one outer ply of Agathis spp.:","-----至少有一层龙舌兰的外层。"
"4412394051","------Rough, or touch sanded for sizing purposes, but not further processed","------粗糙的，或为尺寸目的用砂纸打磨的，但未进一步加工的"
"4412394052","------Fully sanded on at least one face, but not further processed","------至少在一个面上完全磨光，但未进一步加工"
"4412394059","------Other","------其他"
"44123940_-----Other:","-----Other:","-----其他"
"4412394061","------Rough, or touch sanded for sizing purposes, but not further processed","------粗糙的，或为尺寸目的用砂纸打磨的，但未进一步加工的"
"4412394062","------Fully sanded on at least one face, but not further processed","------至少在一个面上完全磨光，但未进一步加工"
"4412394069","------Other","------其他"
"44123950","---Other","---其他"
"4412395010","----With at least one outer ply of Douglas fir (Pseudotsuga menziesii)","----至少有一层外层为道格拉斯冷杉（pseudotsuga menziesii）"
"4412395030","----With at least one outer ply of long leaf pine (Pinus palustris), short leaf pine (Pinus echinata), southern yellow pine (loblolly pine) (Pinus taeda), slash pine (Pinus elliotti), pitch pine (Pinus rigida) or Virginia pine (Pinus virginiana)","----至少有一层外层为长叶松（沼泽松）、短叶松（棘松树）、南黄松（火炬松）、湿地松（湿地松）、油松（赤松）或弗吉尼亚松（弗吉尼亚松）"
"4412395050","----Other","----其他"
"61d6da582fe9a32fa2433316019facee","-Laminated veneered lumber (LVL):","-单板层积材："
"4412410000","--With at least one outer ply of tropical wood","--至少有一表层是热带木"
"4412420000","--Other, with at least one outer ply of nonconiferous wood","--其他，至少有一表层是非针叶木"
"4412490000","--Other, with both outer plies of coniferous wood","--其他，上下表层均为针叶木:"
"95c5c7bb44be2d55b4bdd5f55d5361b1","-Blockboard, laminboard and battenboard:","-木块芯胶合板、侧板条芯胶合板及板条芯胶合板："
"441251","--With at least one outer ply of tropical wood:","--至少有一表层是热带木"
"441251_---Plywood:","---Plywood:","---胶合板："
"55e65108ac7cdaf11854af26c1425a80","----Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","----未表面覆盖，或表面覆盖透明材料，且不会掩盖面层的纹理、纹理或标记："
"44125110","-----With a face ply of birch (Betula spp.)","-----白桦（桦树属）的面层"
"4412511030","------Not surface covered","------没有表面覆盖"
"4412511050","------Other","------其他"
"44125131","-----Other","-----其他"
"4412513105","------Wood flooring","------木地板"
"44125131_------Other:","------Other:","------其他"
"4412513111","-------With a face ply of Spanish cedar (Cedrela spp.)","-------面板采用西班牙雪松（Cedrela spp.）"
"4412513121","-------With a face ply of walnut (Juglans spp.)","-------核桃面层（胡桃属）"
"4412513141","-------With a face ply of mahogany (Swietenia spp. or Khaya spp.)","-------面层为桃花心木（瑞士木或卡雅木）"
"4c6e12729a5a703ad8f0ff6d346bfffa","-------Other:","-------其他"
"4412513161","--------Not surface covered","--------没有表面覆盖"
"4412513175","--------Other","--------其他"
"4412514100","----Other","----其他"
"4412515100","---Other","---其他"
"441252","--Other, with at least one outer ply of nonconiferous wood:","--其他，至少有一表层是非针叶木"
"441252_---Plywood:","---Plywood:","---胶合板："
"dd62f728c4261a4b720423265f686e93","----Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","----未表面覆盖，或表面覆盖透明材料，且不会掩盖面层的纹理、纹理或标记："
"44125210","-----With a face ply of birch (Betula spp.)","-----白桦（桦树属）的面层"
"4412521030","------Not surface covered","------没有表面覆盖"
"4412521050","------Other","------其他"
"44125231","-----Other","-----其他"
"4412523105","------Wood flooring","------木地板"
"44125231_------Other:","------Other:","------其他"
"4412523121","-------With a face ply of walnut (Juglans spp.)","-------核桃面层（胡桃属）"
"fb25c46a96d2352570ddce61139fd8cd","-------Other:","-------其他"
"4412523161","--------Not surface covered","--------没有表面覆盖"
"4412523175","--------Other","--------其他"
"4412524100","----Other","----其他"
"4412525100","---Other","---其他"
"441259","--Other, with both outer plies of coniferous wood:","--其他，上下表层均为针叶木："
"441259_---Plywood:","---Plywood:","---胶合板："
"1917568a37a7386eeb863eabbd2d2f43","----Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","----未表面覆盖，或表面覆盖透明材料，且不会掩盖面层的纹理、纹理或标记："
"4412596000","-----With a face ply of Parana pine (Araucaria angustifolia)","-----有一层白蜡松"
"4412597000","-----With a face ply of European red pine (Pinus silvestris)","-----面层为欧洲红松（pinus silvestris）"
"4412598000","-----Other","-----其他"
"4412599000","----Other","----其他"
"4412599500","---Other","---其他"
"4412_-Other:","-Other:","-其他："
"441291","--With at least one outer ply of tropical wood:","--至少有一表层是热带木"
"4412910600","---Containing at least one layer of particle board","---至少有一层是木碎料板"
"441291_---Other:","---Other:","---其他"
"441291_---Other:_----Plywood:","----Plywood:","----胶合板："
"7a3292caf1f79a7d876891c4a602d427","-----Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","-----未表面覆盖，或表面覆盖透明材料，且不会掩盖面层的纹理、纹理或标记："
"44129110","------With a face ply of birch (Betula spp.)","------白桦（桦树属）的面层"
"4412911020","-------Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width and 2.2 m in length","-------任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"44129110_-------Other:","-------Other:","-------其他"
"4412911030","--------Not surface covered","--------没有表面覆盖"
"4412911040","--------Other","--------其他"
"44129131","------Other","------其他"
"4412913110","-------With a face ply of Spanish cedar (Cedrela spp.)","-------面板采用西班牙雪松（Cedrela spp.）"
"4412913120","-------With a face ply of walnut (Juglans spp.)","-------核桃面层（胡桃属）"
"4412913130","-------With a face ply of sen (Kalopanax spp.)","-------面层为森（kalopanax spp.）"
"4412913140","-------With a face ply of mahogany (Swietenia spp. or Khaya spp.)","-------面层为桃花心木（瑞士木或卡雅木）"
"44129131_-------Other:","-------Other:","-------其他"
"4412913150","--------Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width, and 2.2 m in length","--------任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"4412913160","--------Other, not surface covered","--------其他，非表面覆盖"
"4412913170","--------Other","--------其他"
"4412914100","-----Other","-----其他"
"44129151","----Other","----其他"
"4412915105","-----Wood flooring","-----木地板"
"4412915115","-----Other","-----其他"
"441292","--Other, with at least one outer ply of nonconiferous wood:","--其他，至少有一表层是非针叶木"
"4412920700","---Containing at least one layer of particle board","---至少有一层是木碎料板"
"441292_---Other:","---Other:","---其他"
"441292_---Other:_----Plywood:","----Plywood:","----胶合板："
"3ed6eee8f8a3e6aec507a982e53fe7c1","-----Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","-----未表面覆盖，或表面覆盖透明材料，且不会掩盖面层的纹理、纹理或标记："
"44129211","------With a face ply of birch (Betula spp.)","------白桦（桦树属）的面层"
"4412921120","-------Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width and 2.2 m in length","-------任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"44129211_-------Other:","-------Other:","-------其他"
"4412921130","--------Not surface covered","--------没有表面覆盖"
"4412921140","--------Other","--------其他"
"44129231","------Other","------其他"
"4412923120","-------With a face ply of walnut (Juglans spp.)","-------核桃面层（胡桃属）"
"44129231_-------Other:","-------Other:","-------其他"
"4412923150","--------Panels not exceeding in any dimension 3.6 mm in thickness, 1.2 m in width, and 2.2 m in length","--------任何尺寸不超过3.6 m m厚、1.2 m宽和2.2 m长的面板"
"4412923160","--------Other, not surface covered","--------其他，非表面覆盖"
"4412923170","--------Other","--------其他"
"4412924200","-----Other","-----其他"
"44129252","----Other","----其他"
"4412925205","-----Wood flooring","-----木地板"
"4412925215","-----Other","-----其他"
"441299","--Other, with both outer plies of coniferous wood:","--其他："
"4412995800","---Containing at least one layer of particle board","---至少有一层是木碎料板"
"441299_---Other:","---Other:","---其他"
"441299_---Other:_----Plywood:","----Plywood:","----胶合板："
"5923b7419230c1cb46b341f03da3de65","-----Not surface covered, or surface covered with a clear or transparent material which does not obscure the grain, texture or markings of the face ply:","-----未表面覆盖，或表面覆盖透明材料，且不会掩盖面层的纹理、纹理或标记："
"4412996100","------With a face ply of Parana pine (Araucaria angustifolia)","------有一层白蜡松"
"4412997100","------With a face ply of European red pine (Pinus silvestris)","------面层为欧洲红松（pinus silvestris）"
"4412998100","------Other","------其他"
"4412999100","-----Other","-----其他"
"4412999700","----Other","----其他"
"4413000000","Densified wood, in blocks, plates, strips or profile shapes","强化木，成块、板、条或异型的："
"4414","Wooden frames for paintings, photographs, mirrors or similar objects:","木制的画框、相框、镜框及类似品："
"4414100000","-Of tropical wood","- 热带木的"
"4414900000","-Other","- 其他:"
"4415","Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums, of wood; pallets, box-pallets and other load boards, of wood; pallet collars of wood:","包装木箱、木盒、板条箱、圆桶及类似的包装容器；木制电缆卷筒；木托板、箱形托盘及其他装载用木板；木制的托盘护框："
"441510","-Cases, boxes, crates, drums and similar packings; cable-drums:","-箱、盒、板条箱、圆桶及类似的包装容器；电缆卷筒"
"4415103000","--Packing boxes and cases with solid sides, lids and bottoms","--有实心边、盖子和底部的包装箱和箱子"
"4415106000","--Containers designed for use in the harvesting of fruits and vegetables","--水果和蔬菜收获容器"
"4415109000","--Other","--其他"
"441520","-Pallets, box-pallets and other load boards; pallet collars:","-木托板、箱形托盘及其他装载用木板；木制的托盘护框："
"4415204000","--Containers designed for use in the harvesting of fruits and vegetables","--水果和蔬菜收获容器"
"4415208000","--Other","--其他"
"441600","Casks, barrels, vats, tubs and other coopers' products and parts thereof, of wood, including staves:","木制大桶、琵琶桶、盆和其他木制箍桶及其零件，包括桶板："
"44160030","-Casks, barrels and hogsheads","-桶、桶和猪舍"
"4416003010","--New","--新的"
"44160030_--Used:","--Used:","--旧的"
"4416003020","---Assembled (set up)","---组装（安装）"
"4416003030","---Unassembled (knocked down)","---未装配（已拆卸）"
"44160060","-Staves and hoops; tight barrelheads of softwood","-杠和箍；软木紧杆头"
"44160060_--New:","--New:","--新的"
"4416006010","---Staves","---各种桶板"
"4416006020","---Hoops","---箍"
"4416006030","---Tight barrelheads","---紧桶盖"
